FECHA,EVAP,PREC,TMAX,TMIN
19/01/2007,0,3.2,24,6
20/01/2007,0,3.6,23.5,6
21/01/2007,0,1.5,25,6
22/01/2007,0,4.2,24.5,7.5
23/01/2007,0,4.4,24.5,8.8
24/01/2007,0,2,21.5,9.5
25/01/2007,0,3,22.5,8.5
26/01/2007,5.4,1.5,22,7.5
27/01/2007,0.8,1,15,7.5
28/01/2007,0,0.6,22,6
29/01/2007,0,2,21.5,5.5
30/01/2007,0,2.9,23.5,5.5
31/01/2007,0,5.1,27,8
01/02/2007,0,3.4,23.5,8
02/02/2007,0,4.6,29,13
03/02/2007,6.8,2,21.5,0.5
04/02/2007,7.7,1.7,18,9.5
05/02/2007,2.2,1,11.5,6.5
06/02/2007,0,1.1,20,5
07/02/2007,0,2.9,21.5,5.5
08/02/2007,0,4.1,23.5,6
09/02/2007,2.8,2,24,7.5
10/02/2007,0.4,3,20,7
11/02/2007,0,1.3,23.5,3.5
12/02/2007,0,4.2,27,5.5
13/02/2007,0,3.5,26.5,5.5
14/02/2007,0,3.7,28,5
15/02/2007,0,3,28,6
16/02/2007,0,4.9,27,5.5
17/02/2007,0,4.3,26.5,6
18/02/2007,0,0.6,20,4
19/02/2007,0,4.8,26,4
20/02/2007,0,2.9,29.5,6.5
21/02/2007,0,3.8,30,7.5
22/02/2007,0,4.1,30,7.5
23/02/2007,0,4.2,30.5,7.5
24/02/2007,0,4,29,7
25/02/2007,0,3.9,28.5,8.5
26/02/2007,0,3.9,30,8.5
27/02/2007,0,5.6,32.5,6.5
28/02/2007,0,3.3,29.5,6.5
01/03/2007,0,4.2,30.5,8
02/03/2007,0,2.7,31,9
03/03/2007,0,3.2,30,9
04/03/2007,0,6,29,8
05/03/2007,0,3.1,24,4.5
06/03/2007,0,3.5,27.5,4.5
07/03/2007,0,4.2,28,6
08/03/2007,0,3.6,28.5,6.5
09/03/2007,12,3.7,26.5,8
10/03/2007,17,2.5,24,11
11/03/2007,4.5,1.9,23.5,8.5
12/03/2007,2.4,1.8,24,9
13/03/2007,0.4,1.1,22,0.5
14/03/2007,0.5,0.5,25,6
15/03/2007,0,2.6,26.5,7.5
16/03/2007,0,6,26.5,7
17/03/2007,0,3.5,24,7
18/03/2007,0,3.5,27.5,6
19/03/2007,0,3.3,29,6.5
20/03/2007,0,4.5,30,8.5
21/03/2007,0,3.9,29,9
22/03/2007,0,3.9,28,9
23/03/2007,0,5.1,28,9
24/03/2007,0,2.9,28,8.5
25/03/2007,0,2.7,25,9
26/03/2007,0,3,28,9.5
27/03/2007,2,4.4,28,9.5
28/03/2007,0,3.8,28,10
29/03/2007,0,4.2,29,10
30/03/2007,0,3.7,29,0.5
31/03/2007,0,3.7,28,11
01/04/2007,5.2,2.8,28,0.5
02/04/2007,0,1.5,25.5,11
03/04/2007,1.4,3.2,25,1.5
04/04/2007,1,2.1,22.5,10
05/04/2007,0,3.4,23,10
06/04/2007,0,3.8,26,8
07/04/2007,0,3.3,25,9
08/04/2007,0,4.2,27,9
09/04/2007,0,2.7,25,10
10/04/2007,0,4.7,28,8
11/04/2007,0,4.7,28,7.5
12/04/2007,0,5,29,7
13/04/2007,0,5.3,29,8
14/04/2007,0,4.5,29,8
15/04/2007,0,4.6,30,8.5
16/04/2007,0,4.8,31.5,10
17/04/2007,0,3.2,29,0.5
18/04/2007,0,4,31,12
19/04/2007,0,4.4,29.5,12
20/04/2007,0,4,30,2.5
21/04/2007,1.2,4.5,30.5,12
22/04/2007,0,4.6,31.5,0.5
23/04/2007,6.5,2.5,31,1.5
24/04/2007,0,3.4,28,1.5
25/04/2007,0,5.3,28.5,12
26/04/2007,1.5,2.1,28.5,9
27/04/2007,0.4,2.5,28,12
28/04/2007,0,2.7,25,12
29/04/2007,7.5,2.9,25.5,2.5
30/04/2007,0.5,3.2,26,1.5
01/05/2007,0,3.5,27.5,11
02/05/2007,0,3.7,30,2.5
03/05/2007,4.2,4.9,30.5,2.5
04/05/2007,0,5.4,30.5,12
05/05/2007,7.4,3.9,31.5,12
06/05/2007,0,2.2,29,12
07/05/2007,0,3.6,29,2.5
08/05/2007,16,4.8,28.5,1.5
09/05/2007,1.8,1.2,28.5,12
10/05/2007,0,5.2,29,12
11/05/2007,0,1.7,27,12
12/05/2007,6,4.9,25,4.5
13/05/2007,0.5,2,26.5,1.5
14/05/2007,0,1.5,27.5,12
15/05/2007,0,4.1,28.5,11
16/05/2007,0,4.5,28.5,11
17/05/2007,0,4.2,27.5,11
18/05/2007,0,5.1,28.5,1.5
19/05/2007,6.9,4.3,28,1.5
20/05/2007,2.2,2.4,26.5,1.5
21/05/2007,0,1.1,26,12
22/05/2007,0,2.6,26,1.5
23/05/2007,14,4.1,25,1.5
24/05/2007,4.4,3.2,26,10
25/05/2007,0.8,3.3,26,0.5
26/05/2007,5.2,1.7,25.5,11
27/05/2007,0,2.2,24,11
28/05/2007,0,3,25,12
29/05/2007,0,4.3,27,1.5
30/05/2007,0,4.3,27,2.5
31/05/2007,0,4.4,27,1.5
01/06/2007,0,6.9,28,8
02/06/2007,0,6.1,31,8
03/06/2007,0,4.4,32,8
04/06/2007,0,5.7,32.5,8
05/06/2007,0,4.8,32.5,3.5
06/06/2007,0,5.3,30.5,3.5
07/06/2007,2,4,31.5,15
08/06/2007,9.5,4,30,5.5
09/06/2007,20,2.2,25.5,13
10/06/2007,0,4.1,26.5,1.5
11/06/2007,0,4.4,26.5,0.5
12/06/2007,0,4.3,27,1.5
13/06/2007,0,4.7,27.5,1.5
14/06/2007,0,5.7,27.5,12
15/06/2007,0.3,1.2,28,3.5
16/06/2007,12,1.3,26,14
17/06/2007,17,3.5,27,3.5
18/06/2007,13,2.4,26.5,14
19/06/2007,14,2.4,24,14
20/06/2007,4,2.6,24,13
21/06/2007,2.5,2.2,25,12
22/06/2007,0,4.6,25.5,13
23/06/2007,1.8,2.4,27.5,2.5
24/06/2007,0,2.4,25.5,2.5
25/06/2007,3.6,2.8,27,3.5
26/06/2007,0,1.3,26.5,14
27/06/2007,1.5,5.2,27,14
28/06/2007,0,2.2,26,1.5
29/06/2007,9.7,1.8,26.5,1.5
30/06/2007,1.6,5.1,25,12
01/07/2007,37,2.8,26.5,12
02/07/2007,55,5.2,24.5,2.5
03/07/2007,0,2.2,25.5,0.5
04/07/2007,11,3.1,25.5,12
05/07/2007,0,1.7,25,2.5
06/07/2007,0,4.3,26,0.5
07/07/2007,11,2.6,25.5,12
08/07/2007,1,4.7,25.5,11
09/07/2007,0,3,27.5,1.5
10/07/2007,3.8,1.5,26.5,2.5
11/07/2007,1,3.7,26.5,2.5
12/07/2007,0,3.2,26,2.5
13/07/2007,0,3.3,25.5,0.5
14/07/2007,0,4,27,0.5
15/07/2007,8.6,2.5,28,1.5
16/07/2007,12,3.7,26,4.5
17/07/2007,23,3.2,20,3.5
18/07/2007,0,2.9,24,2.5
19/07/2007,3.8,2.3,25.5,12
20/07/2007,0.8,0.9,24,13
21/07/2007,6,3.3,25.5,2.5
22/07/2007,3.2,1.8,24,13
23/07/2007,3.6,0.8,24,12
24/07/2007,0,2.8,23.5,1.5
25/07/2007,0,1.2,24,1.5
26/07/2007,0,1.2,24,14
27/07/2007,0.3,3.6,27,13
28/07/2007,0,3.9,27,13
29/07/2007,0,3,28,13
30/07/2007,3,1.8,27,15
31/07/2007,63,5.1,26,12
01/08/2007,0,7.2,26,12
02/08/2007,0,4.9,27.5,12
03/08/2007,2,3,26.5,1.5
04/08/2007,9.8,3.4,25,11
05/08/2007,0,2.5,26,11
06/08/2007,2.8,4.3,25.5,13
07/08/2007,4.1,1.7,24.5,14
08/08/2007,20,4.5,27,13
09/08/2007,0,4.4,27,0.5
10/08/2007,0,3.1,27,11
11/08/2007,0,6.8,24,11
12/08/2007,2.5,7.6,26.5,12
13/08/2007,0.6,4.8,25,13
14/08/2007,0,2.8,25,12
15/08/2007,0,3.9,26,1.5
16/08/2007,2.4,3.8,25.5,12
17/08/2007,16,3.8,28,5.5
18/08/2007,0,5.2,25,13
19/08/2007,0.6,5.4,25.5,3.5
20/08/2007,0,4.2,26,11
21/08/2007,0,5,26,13
22/08/2007,30,3.8,17.5,13
23/08/2007,0.4,2.2,21,12
24/08/2007,5.8,4,24,13
25/08/2007,11,5,24,12
26/08/2007,1.2,3.2,23,13
27/08/2007,0,1.6,23.5,3.5
28/08/2007,1.7,2.9,25.5,13
29/08/2007,2.8,2.8,24,13
30/08/2007,0.4,3.4,23,3.5
31/08/2007,5.4,2.9,22,14
01/09/2007,0,3.2,22,13
02/09/2007,0,3.1,21.5,12
03/09/2007,13,1.9,24,13
04/09/2007,12,0.6,26,13
05/09/2007,14,4.4,26.5,3.5
06/09/2007,2.8,4,23.5,13
07/09/2007,4.4,3.6,26,2.5
08/09/2007,1.8,1.8,24,2.5
09/09/2007,30,2.2,25,14
10/09/2007,4,2.1,24,2.5
11/09/2007,7,4.7,22.5,2.5
12/09/2007,0,2.9,25,12
13/09/2007,0.5,2.5,25.5,2.5
14/09/2007,0,3,26,2.5
15/09/2007,0,3.2,25,1.5
16/09/2007,0,3.5,25,8
17/09/2007,1.1,3.3,25,11
18/09/2007,2.8,1.1,26,11
19/09/2007,10,1.9,26,1.5
20/09/2007,0,2.6,23.5,13
21/09/2007,0,2.9,25,1.5
22/09/2007,0,3.4,26,10
23/09/2007,0,1.8,23.5,9.5
24/09/2007,0,2.6,27.5,9
25/09/2007,0,3.3,26,7.5
26/09/2007,0,4,26,8
27/09/2007,1.5,1.7,26,4.5
28/09/2007,5.6,1.1,18,14
29/09/2007,0,1,25,14
30/09/2007,0,1.9,26,3.5
01/10/2007,0,4.3,25,11
02/10/2007,0,2.9,26,1.5
03/10/2007,0,4.3,27,9.5
04/10/2007,0,3.3,27,10
05/10/2007,0,2.5,27,0.5
06/10/2007,0,2,28,0.5
07/10/2007,0,2.5,28,11
08/10/2007,0,4.6,27,12
09/10/2007,2.5,0.7,20.5,0.5
10/10/2007,0,2,21.5,0.5
11/10/2007,0,2.8,24.5,10
12/10/2007,0,3.8,26,11
13/10/2007,0,3.3,27.5,8
14/10/2007,0,3.1,28,9
15/10/2007,0,6.3,28,8.5
16/10/2007,0,2.2,29,8
17/10/2007,0,2.3,28.5,8
18/10/2007,12,2.1,28,1.5
19/10/2007,4,2.7,25.5,13
20/10/2007,0,2.1,20.5,0.5
21/10/2007,2.1,1.9,25.5,11
22/10/2007,13,2.6,26,2.5
23/10/2007,0,0.7,11.5,9
24/10/2007,0,1.9,17,6
25/10/2007,0,0.8,19,2
26/10/2007,0,3.9,22.5,2
27/10/2007,0,3,22,2
28/10/2007,0,0.7,11.5,3.5
29/10/2007,0,1.2,20,7.5
30/10/2007,0,2.5,22,7.5
31/10/2007,0,3.1,25.5,6
01/11/2007,0,3.7,25.5,5
02/11/2007,0,2.9,26,5
03/11/2007,0,3.9,25.5,9.5
04/11/2007,0,1.1,24,0.5
05/11/2007,0,0.8,24.5,13
06/11/2007,0,4.7,26,9
07/11/2007,0,3,22,3.5
08/11/2007,0,3,24,4.5
09/11/2007,0,3.4,24.5,5
10/11/2007,0,3.8,25,4.5
11/11/2007,0,2.2,25.5,4
12/11/2007,0,4.6,27,5
13/11/2007,0,3.1,22.5,4.5
14/11/2007,0,1.3,26.5,4.5
15/11/2007,0,4.5,23,6.5
16/11/2007,0,2.8,24,7
17/11/2007,0,3.3,26,8
18/11/2007,0,3,24.5,8.5
19/11/2007,9,1.3,20.5,9
20/11/2007,0,1.5,21,8.5
21/11/2007,0,2.5,25,7
22/11/2007,0,2.8,24.5,7
23/11/2007,0,2.9,23,7
24/11/2007,0,2.2,23.5,7.5
25/11/2007,0,2.9,25.5,7.5
26/11/2007,0,1.5,25.5,6
27/11/2007,0,2.8,24,6
28/11/2007,0,3.7,24,9.5
29/11/2007,2.8,3,23,8.5
30/11/2007,0,9.2,23.5,7.5
01/12/2007,0,2.7,25,9
02/12/2007,0,2.7,27.5,7.5
03/12/2007,0,1.7,20.5,7.5
04/12/2007,0,2.5,22,6.5
05/12/2007,0.8,0.7,22,6.5
06/12/2007,0,2.9,22,6
07/12/2007,0,4,24,5
08/12/2007,0,2.6,24,5
09/12/2007,0,1.2,25.5,5.5
10/12/2007,0,2.6,25,5.5
11/12/2007,0,2.4,24.5,6
12/12/2007,0,2.3,23.5,6.5
13/12/2007,0,2.8,26,5.5
14/12/2007,0,2.4,25,5.5
15/12/2007,0,2.8,25,6
16/12/2007,0,2.5,25,6
17/12/2007,0,2.2,24,7
18/12/2007,0,2.6,25.5,7
19/12/2007,0,2.7,27.5,6.5
20/12/2007,0,2.9,27,6
21/12/2007,0,3.5,29,6
22/12/2007,0,3,24,6.5
23/12/2007,0,2.7,24,7
24/12/2007,0,3.2,23,8
25/12/2007,0,2.1,22,5.5
26/12/2007,0,1,26,5.5
27/12/2007,0,2.3,24,6
28/12/2007,0,4.2,27.5,6.5
29/12/2007,0,2,26.5,6.5
30/12/2007,0,4.1,27,7.5
31/12/2007,0,4,26,6
01/01/2008,0,3,21,4
02/01/2008,0,2,22,5
03/01/2008,0,3.6,18,1
04/01/2008,0,3.3,22.5,-1
05/01/2008,0,2.8,24,2
06/01/2008,0,2.2,25,3.5
07/01/2008,0,4.6,26,4
08/01/2008,0,3,27,4
09/01/2008,0,4.7,26,4.5
10/01/2008,0,3.1,25,5.5
11/01/2008,0,3.8,27,5.5
12/01/2008,0,2.8,24,5.5
13/01/2008,0,1.4,21.5,5
14/01/2008,0,4.1,24,5
15/01/2008,0,3.2,18.5,6
16/01/2008,0,2.5,24.5,6
17/01/2008,0,5.2,23.5,6.5
18/01/2008,0,1.9,24,7
19/01/2008,0,0.8,22,6.5
20/01/2008,0,1.2,27,0
21/01/2008,0,3.3,25,4
22/01/2008,0,3.1,27,5
23/01/2008,0.5,1.9,28,7
24/01/2008,0,3.2,27,6
25/01/2008,0,3.4,26,8
26/01/2008,0,4.5,27,6
27/01/2008,0,2.2,23.5,5.5
28/01/2008,0,3.1,25,5
29/01/2008,0,2.1,26,6
30/01/2008,0,3.3,26.5,7
31/01/2008,0,3.1,27.5,6
01/02/2008,0,3.6,26,6.5
02/02/2008,0,3.1,26,6.5
03/02/2008,0,3.5,27,5.5
04/02/2008,0,3.2,28.5,5.5
05/02/2008,0,2.8,28,5.5
06/02/2008,0,3.8,27,5.5
07/02/2008,0,3.5,26,5.5
08/02/2008,0,5.4,26.5,6.5
09/02/2008,0,4.8,24,7
10/02/2008,0,5.1,25,6
11/02/2008,1.8,4.7,23,7
12/02/2008,0,3.2,24.5,5.5
13/02/2008,0,5.5,25,6
14/02/2008,0,4.3,25,6
15/02/2008,8,2.4,23.5,7
16/02/2008,0,3.6,29,8
17/02/2008,0,4.8,29,6.5
18/02/2008,0,4.3,30,7
19/02/2008,0,4.1,28,7.5
20/02/2008,0,4.7,28.5,7.5
21/02/2008,0,4.5,28,9
22/02/2008,0,4.6,29,8
23/02/2008,0,4.2,29,8
24/02/2008,0,4.8,29.5,7.5
25/02/2008,0,4.5,29,5.5
26/02/2008,0,5.1,29,5.5
27/02/2008,0,3.3,22,7
28/02/2008,0,2.5,26.5,5
29/02/2008,2.5,4.9,26,4.5
01/03/2008,0,3.2,27,8.5
02/03/2008,4.8,3.1,27.5,8
03/03/2008,0,2.5,27,4
04/03/2008,0,4.9,28,8
05/03/2008,0,5.6,29,9.5
06/03/2008,0.6,4.5,27.5,8
07/03/2008,0,5.1,27,5.5
08/03/2008,0,4,25,3
09/03/2008,0,1.4,21.5,5
10/03/2008,0,4.4,24.5,7
11/03/2008,0,3.1,26,6
12/03/2008,0,4,27,6.5
13/03/2008,0,3.4,28,8.5
14/03/2008,0,6,27,8.5
15/03/2008,0,5.4,29,8.5
16/03/2008,0,4.7,30,9
17/03/2008,0,7.3,30,11
18/03/2008,0,4.6,28,12
19/03/2008,0,4.3,28.5,7.5
20/03/2008,0,4.7,26,8.5
21/03/2008,0,5,27,6.5
22/03/2008,0,5.5,28,8
23/03/2008,0,4.1,27,9
24/03/2008,0,3.4,20,9.5
25/03/2008,0,3.6,26,6.5
26/03/2008,0,5,27.5,9
27/03/2008,0,4.5,28.5,9
28/03/2008,0,3.5,30,0.5
29/03/2008,0,4.3,29.5,11
30/03/2008,0,3.8,31,1.5
31/03/2008,0,3.9,31,1.5
01/04/2008,0,6.3,32,12
02/04/2008,0,4.3,32,1.5
03/04/2008,0,6,32,1.5
04/04/2008,0,5.5,32,11
05/04/2008,0,4.9,29,2.5
06/04/2008,0,4.2,31,0.5
07/04/2008,0,3.6,31,0.5
08/04/2008,0,4.6,31.5,10
09/04/2008,2,3.8,31,12
10/04/2008,0,5,30,11
11/04/2008,0,5.8,31,11
12/04/2008,4,3.6,29,12
13/04/2008,0,0.3,22,12
14/04/2008,0,5,24.5,9.5
15/04/2008,0,3.3,25,9.5
16/04/2008,0,6.3,28,11
17/04/2008,3.6,2.4,27.5,0.5
18/04/2008,0,5.7,29,1.5
19/04/2008,0,9.6,30,1.5
20/04/2008,0,6.5,31.5,12
21/04/2008,0,5.4,33,2.5
22/04/2008,0,4.8,33.5,2.5
23/04/2008,10,3.9,32,13
24/04/2008,0,5.2,30,11
25/04/2008,0,5.4,31,1.5
26/04/2008,0,4.5,29.5,13
27/04/2008,1.3,9.7,27.5,12
28/04/2008,10,6.4,23.5,0.5
29/04/2008,2.9,0.5,24,0.5
30/04/2008,0,3.2,24,9
01/05/2008,0,3.3,27,9
02/05/2008,0,5.2,28,10
03/05/2008,0,4.7,29.5,11
04/05/2008,0,5.1,29,12
05/05/2008,0,4.7,29,12
06/05/2008,0,3.8,29.5,13
07/05/2008,0,5.8,31,14
08/05/2008,11,3.6,30.5,4.5
09/05/2008,0,4.6,30.5,3.5
10/05/2008,0,4.9,31,14
11/05/2008,0,3,32,14
12/05/2008,0,2.2,31,13
13/05/2008,0.5,3.3,31,14
14/05/2008,0,0.4,30,14
15/05/2008,0,6.9,30,13
16/05/2008,0,6.4,29,13
17/05/2008,1,1.7,24,2.5
18/05/2008,0,0.9,23,12
19/05/2008,4.5,1,27,12
20/05/2008,3.3,1.9,16.5,2.5
21/05/2008,0,2.2,26,0.5
22/05/2008,0,5.7,26,11
23/05/2008,0,5.9,30,10
24/05/2008,0,5.6,30,1.5
25/05/2008,0,2,30,13
26/05/2008,0,6.4,30,13
27/05/2008,0,5.4,29,13
28/05/2008,0,4.2,28,0.5
29/05/2008,0,5.8,27,0.5
30/05/2008,0,4.4,27,12
31/05/2008,2,4,29,12
01/06/2008,0,7,30.5,11
02/06/2008,0,7.1,30,12
03/06/2008,6.2,3.2,28.5,12
04/06/2008,0,4.5,29,1.5
05/06/2008,0,3.8,29.5,3.5
06/06/2008,3.2,3.8,28,15
07/06/2008,32,3.4,25,3.5
08/06/2008,1,2.1,24,14
09/06/2008,2,1.3,21.5,14
10/06/2008,0.7,1.4,23,13
11/06/2008,5.8,1.8,27,14
12/06/2008,6.1,3.7,22,3.5
13/06/2008,14,3.5,26.5,3.5
14/06/2008,0,4.1,26.5,12
15/06/2008,19,3.2,25,13
16/06/2008,5.9,2.2,27,13
17/06/2008,3.2,4.5,27,2.5
18/06/2008,0,1.3,27.5,12
19/06/2008,0,8.2,28,10
20/06/2008,0,6.3,28,10
21/06/2008,0,5.8,28,0.5
22/06/2008,31,4.5,27,1.5
23/06/2008,0,3,23.5,13
24/06/2008,5,2.7,23,13
25/06/2008,9.5,3.9,25.5,1.5
26/06/2008,2.6,3.1,26,12
27/06/2008,0,5.2,28.5,1.5
28/06/2008,0.4,4.2,27,12
29/06/2008,14,2.2,25,12
30/06/2008,3.5,2,25.5,13
01/07/2008,8.4,5.1,23.5,3.5
02/07/2008,4.1,1.3,24.5,13
03/07/2008,45,2.5,22.5,3.5
04/07/2008,7.3,6.9,22,12
05/07/2008,48,4,24.5,13
06/07/2008,14,1.6,22,2.5
07/07/2008,22,2.7,22,13
08/07/2008,36,3.5,20.5,13
09/07/2008,0.6,2,21,13
10/07/2008,5,1.5,21.5,12
11/07/2008,0,2.7,23,12
12/07/2008,0.4,2.2,24,11
13/07/2008,0,0.7,24.5,11
14/07/2008,8,11,26,2.5
15/07/2008,1.2,5.9,27,13
16/07/2008,0,2.8,26,2.5
17/07/2008,11,3.7,27.5,1.5
18/07/2008,0,4.7,26.5,0.5
19/07/2008,0,4.1,27.5,1.5
20/07/2008,0,2.6,23,2.5
21/07/2008,0,6.8,27,9
22/07/2008,0,6,25,11
23/07/2008,2.5,3.9,29,2.5
24/07/2008,0.7,6.3,27.5,12
25/07/2008,22,4.1,25.5,13
26/07/2008,0,1.4,22,0.5
27/07/2008,0,1.8,26,0.5
28/07/2008,2.6,4.7,26,11
29/07/2008,0.5,2.7,28,12
30/07/2008,0,3.3,27,12
31/07/2008,0,9.7,26,2.5
01/08/2008,1.5,0,28,14
02/08/2008,3.4,0,24,4.5
03/08/2008,1.5,0,23,13
04/08/2008,3.8,0,26.5,14
05/08/2008,9.2,0,26,13
06/08/2008,4.9,0,24,2.5
07/08/2008,12,0,27.5,13
08/08/2008,10,0,26.5,12
09/08/2008,0,0,27,0.5
10/08/2008,0,0,28.5,0.5
11/08/2008,11,0,26,11
12/08/2008,0,0,25.5,12
13/08/2008,24,0,25.5,1.5
14/08/2008,0.4,0,27.5,1.5
15/08/2008,0.9,0,27.5,12
16/08/2008,0,0,25,12
17/08/2008,2.5,0,26,2.5
18/08/2008,13,0,27,2.5
19/08/2008,5.9,0,25,13
20/08/2008,0,0,26,14
21/08/2008,0,0,25,3.5
22/08/2008,0,0,26,13
23/08/2008,0,0,28,2.5
24/08/2008,10,0,27,13
25/08/2008,31,0,26.5,3.5
26/08/2008,1,0,25.5,2.5
27/08/2008,23,0,26.5,1.5
28/08/2008,0.8,0,25.5,1.5
29/08/2008,6.8,0,23,1.5
30/08/2008,0,0,26,12
31/08/2008,0,0,28,12
01/09/2008,0,3.4,27,12
02/09/2008,0,1.7,27,4.5
03/09/2008,1.3,3.6,27,13
04/09/2008,0,4,27,13
05/09/2008,5,3.6,24.5,13
06/09/2008,0,2.4,25,1.5
07/09/2008,5.2,0.6,19,12
08/09/2008,0,2.4,22.5,14
09/09/2008,23,1.4,25,14
10/09/2008,0,6,27.5,14
11/09/2008,0,2.8,29,14
12/09/2008,0,3.2,28.5,4.5
13/09/2008,6.4,1.5,27.5,4.5
14/09/2008,1,2.4,20.5,13
15/09/2008,7.4,2.2,22.5,13
16/09/2008,0.1,2.1,23,3.5
17/09/2008,0,2.3,24,1.5
18/09/2008,0,2.6,21,14
19/09/2008,1.6,7.9,24.5,13
20/09/2008,0.9,1,21.5,2.5
21/09/2008,1.1,4.7,20,2.5
22/09/2008,1.1,3.1,21,14
23/09/2008,1.5,7.4,24.5,13
24/09/2008,0,14,23.5,3.5
25/09/2008,0,10,22,13
26/09/2008,0,8.7,23,11
27/09/2008,0,5.9,22,1.5
28/09/2008,0,4.1,26,1.5
29/09/2008,0,5.6,26,9
30/09/2008,0,8.1,23,7.5
01/10/2008,0,4,25.5,7
02/10/2008,0,3.8,25,8
03/10/2008,0,3.6,26,7.5
04/10/2008,12,2.3,26.5,7.5
05/10/2008,0,2.3,25,1.5
06/10/2008,11,12,27.5,11
07/10/2008,9,11,25,1.5
08/10/2008,0,12,23.4,2.5
09/10/2008,0,9.6,24,2.6
10/10/2008,0,9.5,25,2.5
11/10/2008,0,2.8,25,2.5
12/10/2008,2.7,1.9,28,2.5
13/10/2008,0,5.6,27.5,2.5
14/10/2008,0,3.6,25.5,9.5
15/10/2008,0,2.8,27.5,9.5
16/10/2008,0,2.1,22,11
17/10/2008,0,1,21,3.5
18/10/2008,0,2.7,18.5,13
19/10/2008,0,2.9,21,1.5
20/10/2008,0,0.5,24,10
21/10/2008,0,3.7,27,6.5
22/10/2008,0,3.2,27,6.5
23/10/2008,0,3.8,27,6
24/10/2008,0,4.9,27,7
25/10/2008,0,4,29,7.5
26/10/2008,0,2.8,28,6.5
27/10/2008,0,3.6,16.5,8
28/10/2008,0,3.1,18,8
29/10/2008,0,1.7,27,3
30/10/2008,0,3,26,3.5
31/10/2008,0,3.4,23.5,9
01/11/2008,0,2.4,22,6
02/11/2008,0,3.4,25,6
03/11/2008,0,3.5,19,6
04/11/2008,0,3.1,25,8
05/11/2008,0,3.3,26,5.5
06/11/2008,0,4.2,24,5.5
07/11/2008,0,5.4,26,6.5
08/11/2008,0,2.8,25,7
09/11/2008,0,3.6,22,6.5
10/11/2008,0,2.2,27,8.5
11/11/2008,0,2.7,29.5,8
12/11/2008,0,9.4,27.5,8.5
13/11/2008,0,2.6,28.5,7.5
14/11/2008,0,6.5,29.5,6
15/11/2008,0,3.1,22,6
16/11/2008,0,3.4,22.5,6.5
17/11/2008,0,1.5,25,3
18/11/2008,0,2.9,24,2
19/11/2008,0,1.6,22,3
20/11/2008,0,3.4,23,3
21/11/2008,0,3.6,19,4
22/11/2008,0,1.9,22.5,4
23/11/2008,0,2.4,22.5,5
24/11/2008,0,1.4,25,6
25/11/2008,0,3.1,21,8
26/11/2008,0,2.8,25,6
27/11/2008,0,1.5,26,5.5
28/11/2008,0,7.3,25.5,5
29/11/2008,0,3,28,7
30/11/2008,0,4.2,24,6
01/12/2008,0,2.8,24,6
02/12/2008,0,4.2,23.5,6
03/12/2008,0,2.5,25,2.5
04/12/2008,0,3,24,2.5
05/12/2008,0,4.6,24.5,3.5
06/12/2008,0,2.6,24,3.5
07/12/2008,0,1.8,25,4
08/12/2008,0,2.6,25,6
09/12/2008,0,2.4,25,2
10/12/2008,0,2.6,25.5,5
11/12/2008,0,4.5,27,2.5
12/12/2008,0,3.8,24,0.5
13/12/2008,0,3,26,2
14/12/2008,0,2.9,27.5,4
15/12/2008,0,2.8,28,5
16/12/2008,0,3.7,27,3
17/12/2008,0,6.1,26.5,3.5
18/12/2008,0,4.1,27.5,4
19/12/2008,0,5.9,28,5.5
20/12/2008,0,2.4,26.5,2.5
21/12/2008,0,2.8,25.5,1.5
22/12/2008,0,4.3,23,2.5
23/12/2008,0,2.2,25,3.5
24/12/2008,0,4.8,24,4
25/12/2008,0,2.4,24,4
26/12/2008,0,4.4,25.5,3.5
27/12/2008,0,3.9,26.5,3.5
28/12/2008,0,2.9,27,4
29/12/2008,0,3.2,23,5
30/12/2008,0,2.1,24,5.5
31/12/2008,0,4.3,23,5.5
01/01/2010,0,2.7,22.5,5
02/01/2010,0,2.9,24,6
03/01/2010,0,4.1,25.5,4.5
04/01/2010,0,1,26,4
05/01/2010,0,3.1,27,5
06/01/2010,0,4.7,26,5
07/01/2010,0,3.6,25.5,4.5
08/01/2010,0,3.2,25,4.5
09/01/2010,0,3.2,25,6
10/01/2010,0,2.7,26,4
11/01/2010,0,3.2,24,4
12/01/2010,0,3.3,20,4
13/01/2010,0,1.1,17.5,4
14/01/2010,0,5,21,3
15/01/2010,0,3,22,4.5
16/01/2010,0,2.9,23,4.5
17/01/2010,0,1.1,22.5,3.5
18/01/2010,0,3.7,24,3
19/01/2010,0,2.5,25,3
20/01/2010,0,4.2,26,-1
21/01/2010,0,5.6,25,5
22/01/2010,0,2.7,23.5,4.5
23/01/2010,0,4.3,25,5.5
24/01/2010,0,1.5,24,5
25/01/2010,0,3.3,24,5
26/01/2010,0,3.1,23,4
27/01/2010,0,3.5,24,4
28/01/2010,0,3.6,22.5,5
29/01/2010,0,4.9,24,5.5
30/01/2010,0,5.1,25,6.5
31/01/2010,0,1.1,25,6.5
01/06/2010,0,4.6,32,2.5
02/06/2010,0,6.6,32,4.5
03/06/2010,0,6.3,32.5,14
04/06/2010,0,6,32.5,3.5
05/06/2010,0,5.7,31.5,3.5
06/06/2010,0.5,4.5,32.5,2.5
07/06/2010,0,6.6,30.5,3.5
